sp	x	y
Conium_maculatum_Native	8.98458	51.03319
Conium_maculatum_Native	9.26765	51.0346
Conium_maculatum_Native	9.11144	51.13456
Conium_maculatum_Native	8.97617	51.23177
Conium_maculatum_Native	9.18654	51.30626
Conium_maculatum_Native	9.44958	51.90232
Conium_maculatum_Native	9.77409	52.1023
Conium_maculatum_Native	-9.70549	52.60288
Conium_maculatum_Native	12.93202	52.71217
Conium_maculatum_Native	10.87992	54.09275
Conium_maculatum_Native	14.5223	56.3731
Conium_maculatum_Native	12.454	58.3552
Conium_maculatum_Native	16	60
Conium_maculatum_Native	-9.51824	38.80261
Conium_maculatum_Native	-7.55698	38.97507
Conium_maculatum_Native	-9.17452	39.52452
Conium_maculatum_Native	-6.92652	40.76736
Conium_maculatum_Native	-7.98715	41.14187
Conium_maculatum_Native	-8.82026	41.50649
Conium_maculatum_Native	-4.44963	42.98986
Conium_maculatum_Native	5.52079	43.28482
Conium_maculatum_Native	3.85212	44.7304
Conium_maculatum_Native	-0.05224	47.21672
Conium_maculatum_Native	-0.22112	47.44419
Conium_maculatum_Native	7.30256	47.96683
Conium_maculatum_Native	9.24053	48.02024
Conium_maculatum_Native	8.21726	48.53252
Conium_maculatum_Native	8.90867	48.92427
Conium_maculatum_Native	6.31	49.87
Conium_maculatum_Native	9.57523	49.9204
Conium_maculatum_Native	8.85592	50.03039
Conium_maculatum_Native	7.01211	50.51648
Conium_maculatum_Native	3.85172	50.75543
Conium_maculatum_Native	4.46135	50.88237
Conium_maculatum_Native	9.34525	51.43073
Conium_maculatum_Native	11.4153	53.4485
Conium_maculatum_Native	6.71402	53.5974
Conium_maculatum_Native	18.293	56.9726
Conium_maculatum_Native	10.2211	59.23435
Conium_maculatum_Native	-9.40359	38.89318
Conium_maculatum_Native	-8.47508	39.70367
Conium_maculatum_Native	-6.66432	41.48291
Conium_maculatum_Native	-7.02343	41.48964
Conium_maculatum_Native	-7.01517	41.7597
Conium_maculatum_Native	-6.52746	41.93035
Conium_maculatum_Native	-6.88904	41.93757
Conium_maculatum_Native	5.39867	43.27769
Conium_maculatum_Native	7.7449	48.586
Conium_maculatum_Native	1.92773	48.85541
Conium_maculatum_Native	2.88625	50.52722
Conium_maculatum_Native	11.082	53.6485
Conium_maculatum_Native	-9.98033	54.09935
Conium_maculatum_Native	-9.89563	54.25346
Conium_maculatum_Native	-7.93242	54.28676
Conium_maculatum_Native	15.8297	56.1816
Conium_maculatum_Native	16.6682	56.581
Conium_maculatum_Native	18.4599	57.5089
Conium_maculatum_Native	19.2097	57.9598
Conium_maculatum_Native	15.9881	58.1858
Conium_maculatum_Native	-17.991251	27.67851
Conium_maculatum_Native	-18.011252	27.76851
Conium_maculatum_Native	-17.89125	27.768512
Conium_maculatum_Native	-15.561221	28.068535
Conium_maculatum_Native	-16.891243	28.328524
Conium_maculatum_Native	-17.811258	28.488516
Conium_maculatum_Native	-16.281237	28.518531
Conium_maculatum_Native	-17.81126	28.668517
Conium_maculatum_Native	-17.921264	28.848517
Conium_maculatum_Native	35.07	31.51
Conium_maculatum_Native	35.34	31.69
Conium_maculatum_Native	34.81	31.73
Conium_maculatum_Native	35.18	31.74
Conium_maculatum_Native	35.23	31.92
Conium_maculatum_Native	34.86	32.1
Conium_maculatum_Native	35.44	32.5
Conium_maculatum_Native	34.97	32.55
Conium_maculatum_Native	35.34	32.55
Conium_maculatum_Native	35.39	32.68
Conium_maculatum_Native	35.66	32.68
Conium_maculatum_Native	35.29	32.73
Conium_maculatum_Native	35.5	32.95
Conium_maculatum_Native	35.82	32.95
Conium_maculatum_Native	35.34	33
Conium_maculatum_Native	-5.251151	35.178709
Conium_maculatum_Native	-5.78	36.38
Conium_maculatum_Native	-5.45	36.38
Conium_maculatum_Native	-5.68	36.56
Conium_maculatum_Native	-4.621162	36.628738
Conium_maculatum_Native	-4.401159	36.718742
Conium_maculatum_Native	-3.84115	36.818749
Conium_maculatum_Native	-2.611127	36.818762
Conium_maculatum_Native	-2.501125	36.818763
Conium_maculatum_Native	-5.641184	36.878732
Conium_maculatum_Native	-4.401162	36.898745
Conium_maculatum_Native	-4.071156	36.908749
Conium_maculatum_Native	-3.56	36.95
Conium_maculatum_Native	-3.78	37.04
Conium_maculatum_Native	-5.421183	37.068737
Conium_maculatum_Native	-5.311181	37.068739
Conium_maculatum_Native	-3.281144	37.08876
Conium_maculatum_Native	-4.01	37.13
Conium_maculatum_Native	-3.681154	37.228758
Conium_maculatum_Native	-4.971178	37.258745
Conium_maculatum_Native	-4.861176	37.258746
Conium_maculatum_Native	-4.52	37.26
Conium_maculatum_Native	-2.611134	37.268769
Conium_maculatum_Native	-16.47	37.48
Conium_maculatum_Native	-3.45	37.49
Conium_maculatum_Native	-4.87	37.53
Conium_maculatum_Native	-4.53	37.53
Conium_maculatum_Native	-3.22	37.58
Conium_maculatum_Native	-2.32	37.58
Conium_maculatum_Native	-4.02	37.67
Conium_maculatum_Native	-3.511158	37.718768
Conium_maculatum_Native	-4.3	37.72
Conium_maculatum_Native	-4.1	37.76
Conium_maculatum_Native	-3.9	37.76
Conium_maculatum_Native	-5.211191	37.788752
Conium_maculatum_Native	-2.261136	37.808782
Conium_maculatum_Native	-3.50116	37.81877
Conium_maculatum_Native	-4.25	37.85
Conium_maculatum_Native	-3.22	37.85
Conium_maculatum_Native	-1.86	37.85
Conium_maculatum_Native	-4.421178	37.888762
Conium_maculatum_Native	-5.04	37.92
Conium_maculatum_Native	-3.45	37.94
Conium_maculatum_Native	-1.121117	37.978797
Conium_maculatum_Native	-2.261139	37.988786
Conium_maculatum_Native	-4.25	38.03
Conium_maculatum_Native	-6.65	38.07
Conium_maculatum_Native	-6.37	38.09
Conium_maculatum_Native	-4.311182	38.25877
Conium_maculatum_Native	-2.031139	38.258793
Conium_maculatum_Native	-6.19765	38.31898
Conium_maculatum_Native	-5.351203	38.32876
Conium_maculatum_Native	-8.031251	38.348732
Conium_maculatum_Native	-3.521169	38.348779
Conium_maculatum_Native	-2.311146	38.358792
Conium_maculatum_Native	-4.341186	38.468773
Conium_maculatum_Native	-7.9	38.5
Conium_maculatum_Native	-6.6	38.5
Conium_maculatum_Native	-8.31	38.57
Conium_maculatum_Native	-5.12	38.6
Conium_maculatum_Native	-3.051165	38.618789
Conium_maculatum_Native	-6.47	38.64
Conium_maculatum_Native	1.448922	38.698836
Conium_maculatum_Native	-7.3	38.7
Conium_maculatum_Native	-2.19	38.75
Conium_maculatum_Native	-7.1	38.8
Conium_maculatum_Native	-6.7	38.8
Conium_maculatum_Native	1.38	38.83
Conium_maculatum_Native	-2.3	38.84
Conium_maculatum_Native	-0.522	38.86692
Conium_maculatum_Native	-7.901258	38.888743
Conium_maculatum_Native	-2.141152	38.888804
Conium_maculatum_Native	-6.34	38.9
Conium_maculatum_Native	-14.18	38.91
Conium_maculatum_Native	-3.471178	38.928791
Conium_maculatum_Native	-2.711164	38.978799
Conium_maculatum_Native	1.55892	38.978842
Conium_maculatum_Native	-5.72348	39.00318
Conium_maculatum_Native	-4.171193	39.028785
Conium_maculatum_Native	35.17972	39.06056
Conium_maculatum_Native	-3.641183	39.068792
Conium_maculatum_Native	-0.39697	39.13448
Conium_maculatum_Native	-0.51255	39.137
Conium_maculatum_Native	2.938946	39.158859
Conium_maculatum_Native	3.11	39.29
Conium_maculatum_Native	-6.09	39.35
Conium_maculatum_Native	-6.79	39.36
Conium_maculatum_Native	-5.43	39.36
Conium_maculatum_Native	-6.3	39.4
Conium_maculatum_Native	-2.3	39.47
Conium_maculatum_Native	-1.95	39.47
Conium_maculatum_Native	2.47893	39.518862
Conium_maculatum_Native	2.3	39.56
Conium_maculatum_Native	-5.79	39.62
Conium_maculatum_Native	-5.67	39.62
Conium_maculatum_Native	-1.60831	39.67469
Conium_maculatum_Native	2.708932	39.698868
Conium_maculatum_Native	-6.2	39.71
Conium_maculatum_Native	-1.19008	39.78016
Conium_maculatum_Native	-1.3068	39.78193
Conium_maculatum_Native	-4.111205	39.788801
Conium_maculatum_Native	-2.82118	39.798814
Conium_maculatum_Native	-6.31	39.8
Conium_maculatum_Native	-5.8	39.8
Conium_maculatum_Native	-5.68	39.8
Conium_maculatum_Native	-3.7	39.83
Conium_maculatum_Native	-0.48674	39.85714
Conium_maculatum_Native	-5.051224	39.868792
Conium_maculatum_Native	-6.54	39.9
Conium_maculatum_Native	-3.81	39.92
Conium_maculatum_Native	-3.58	39.92
Conium_maculatum_Native	-5.171228	39.958793
Conium_maculatum_Native	-1.18534	39.96027
Conium_maculatum_Native	-5.92	39.98
Conium_maculatum_Native	-5.57	39.99
Conium_maculatum_Native	-4.87	40
Conium_maculatum_Native	-4.75	40
Conium_maculatum_Native	-1	40
Conium_maculatum_Native	-3.7	40.01
Conium_maculatum_Native	-2.17	40.01
Conium_maculatum_Native	-5.75124	40.028788
Conium_maculatum_Native	-1.30013	40.0521
Conium_maculatum_Native	-5.46	40.08
Conium_maculatum_Native	-5.34	40.08
Conium_maculatum_Native	-5.22	40.08
Conium_maculatum_Native	-4.681221	40.098801
Conium_maculatum_Native	-3.93	40.1
Conium_maculatum_Native	-6.481255	40.128782
Conium_maculatum_Native	-5.11	40.18
Conium_maculatum_Native	-2.06	40.19
Conium_maculatum_Native	-1.82	40.19
Conium_maculatum_Native	-6.12125	40.208787
Conium_maculatum_Native	-6.76	40.21
Conium_maculatum_Native	-6.591259	40.218782
Conium_maculatum_Native	-5.82	40.25
Conium_maculatum_Native	-5.7	40.25
Conium_maculatum_Native	-0.29	40.25
Conium_maculatum_Native	-5.58	40.26
Conium_maculatum_Native	-5.46	40.26
Conium_maculatum_Native	-0.64	40.26
Conium_maculatum_Native	-4.64	40.27
Conium_maculatum_Native	-1.94	40.28
Conium_maculatum_Native	-1.061155	40.318843
Conium_maculatum_Native	-0.941152	40.318844
Conium_maculatum_Native	-5.59	40.35
Conium_maculatum_Native	-5.47	40.35
Conium_maculatum_Native	-0.76	40.35
Conium_maculatum_Native	-0.52	40.35
Conium_maculatum_Native	-5.11	40.36
Conium_maculatum_Native	-4.88	40.36
Conium_maculatum_Native	-4.76	40.36
Conium_maculatum_Native	-5.891249	40.388793
Conium_maculatum_Native	-5.771247	40.388795
Conium_maculatum_Native	-0.11368	40.3889
Conium_maculatum_Native	-1.291161	40.408842
Conium_maculatum_Native	-3.77121	40.418817
Conium_maculatum_Native	-0.4	40.44
Conium_maculatum_Native	-5	40.45
Conium_maculatum_Native	-5.431242	40.4688
Conium_maculatum_Native	-0.281142	40.468854
Conium_maculatum_Native	-3.35	40.47
Conium_maculatum_Native	-0.701151	40.48885
Conium_maculatum_Native	-5.30111	40.49213
Conium_maculatum_Native	-5.181238	40.498803
Conium_maculatum_Native	-4.05	40.5
Conium_maculatum_Native	-2.111179	40.508836
Conium_maculatum_Native	-2.701191	40.51883
Conium_maculatum_Native	0.4	40.52
Conium_maculatum_Native	-0.52	40.53
Conium_maculatum_Native	-3.59	40.55
Conium_maculatum_Native	-5.661248	40.5788
Conium_maculatum_Native	-2.59119	40.608833
Conium_maculatum_Native	0.16	40.61
Conium_maculatum_Native	0.51	40.62
Conium_maculatum_Native	-4.18	40.64
Conium_maculatum_Native	-3.94	40.64
Conium_maculatum_Native	-2.351187	40.688837
Conium_maculatum_Native	-2.231185	40.688838
Conium_maculatum_Native	-5.95	40.7
Conium_maculatum_Native	-3.82	40.73
Conium_maculatum_Native	-1.46	40.73
Conium_maculatum_Native	-4.74222	40.7433
Conium_maculatum_Native	-6.221262	40.748797
Conium_maculatum_Native	-5.781254	40.748802
Conium_maculatum_Native	-1.341168	40.768849
Conium_maculatum_Native	-6.08126	40.778799
Conium_maculatum_Native	-5.6	40.8
Conium_maculatum_Native	-5.911258	40.838802
Conium_maculatum_Native	-6.331266	40.848798
Conium_maculatum_Native	-6.811275	40.858793
Conium_maculatum_Native	-1.871181	40.868846
Conium_maculatum_Native	-6.031261	40.878802
Conium_maculatum_Native	0.26	40.88
Conium_maculatum_Native	-5.01	40.9
Conium_maculatum_Native	-2.76	40.92
Conium_maculatum_Native	-5.791257	40.928805
Conium_maculatum_Native	-4.061225	40.928824
Conium_maculatum_Native	-0.091146	40.928866
Conium_maculatum_Native	-5.441251	40.938809
Conium_maculatum_Native	-2.581197	40.968841
Conium_maculatum_Native	-3.631217	40.97883
Conium_maculatum_Native	0.97	40.99
Conium_maculatum_Native	-5.801259	41.018807
Conium_maculatum_Native	-6.92128	41.038795
Conium_maculatum_Native	-6.091265	41.048805
Conium_maculatum_Native	-3.891224	41.048828
Conium_maculatum_Native	0.14	41.06
Conium_maculatum_Native	0.38	41.06
Conium_maculatum_Native	0.61	41.07
Conium_maculatum_Native	-2.88	41.1
Conium_maculatum_Native	-2.64	41.1
Conium_maculatum_Native	-5.681259	41.11881
Conium_maculatum_Native	1.268878	41.128884
Conium_maculatum_Native	0.25	41.15
Conium_maculatum_Native	0.37	41.16
Conium_maculatum_Native	0.49	41.16
Conium_maculatum_Native	0.85	41.16
Conium_maculatum_Native	1.44	41.17
Conium_maculatum_Native	1.56	41.18
Conium_maculatum_Native	1.68	41.18
Conium_maculatum_Native	-3.11	41.19
Conium_maculatum_Native	-5.451256	41.208815
Conium_maculatum_Native	-6.101269	41.228808
Conium_maculatum_Native	-1.751185	41.228855
Conium_maculatum_Native	0.61	41.25
Conium_maculatum_Native	0.96	41.26
Conium_maculatum_Native	1.92	41.27
Conium_maculatum_Native	2.04	41.27
Conium_maculatum_Native	-5.931267	41.288811
Conium_maculatum_Native	-0.071152	41.288874
Conium_maculatum_Native	-6.431276	41.298806
Conium_maculatum_Native	-4.731244	41.308825
Conium_maculatum_Native	-1.631184	41.318858
Conium_maculatum_Native	-5.39	41.34
Conium_maculatum_Native	0.84	41.34
Conium_maculatum_Native	1.32	41.35
Conium_maculatum_Native	2.16	41.36
Conium_maculatum_Native	-5.211255	41.398821
Conium_maculatum_Native	-3.661226	41.408838
Conium_maculatum_Native	-5.75	41.42
Conium_maculatum_Native	-5.51	41.43
Conium_maculatum_Native	1.08	41.44
Conium_maculatum_Native	1.8	41.45
Conium_maculatum_Native	1.92	41.45
Conium_maculatum_Native	2.4	41.45
Conium_maculatum_Native	-4.77028	41.4769
Conium_maculatum_Native	-3.941233	41.488837
Conium_maculatum_Native	-1.501185	41.498863
Conium_maculatum_Native	-1.62	41.5
Conium_maculatum_Native	-2.941214	41.508848
Conium_maculatum_Native	-6.12	41.51
Conium_maculatum_Native	-3.621227	41.518841
Conium_maculatum_Native	0.6	41.52
Conium_maculatum_Native	-4.31	41.54
Conium_maculatum_Native	2.03	41.54
Conium_maculatum_Native	2.27	41.54
Conium_maculatum_Native	2.51	41.54
Conium_maculatum_Native	-5.591265	41.548821
Conium_maculatum_Native	-4.74125	41.57883
Conium_maculatum_Native	1.858882	41.5889
Conium_maculatum_Native	-4.871253	41.598829
Conium_maculatum_Native	-6.23	41.6
Conium_maculatum_Native	-5.99	41.6
Conium_maculatum_Native	0.95	41.62
Conium_maculatum_Native	2.63	41.63
Conium_maculatum_Native	2.75	41.63
Conium_maculatum_Native	-3.571228	41.638844
Conium_maculatum_Native	-0.841174	41.648873
Conium_maculatum_Native	1.978883	41.678903
Conium_maculatum_Native	-5.87	41.68
Conium_maculatum_Native	-6.47	41.7
Conium_maculatum_Native	-6.35	41.7
Conium_maculatum_Native	-4.971257	41.708831
Conium_maculatum_Native	1.43	41.71
Conium_maculatum_Native	2.15	41.72
Conium_maculatum_Native	2.39	41.72
Conium_maculatum_Native	2.51	41.72
Conium_maculatum_Native	-2.75	41.73
Conium_maculatum_Native	-5.171262	41.75883
Conium_maculatum_Native	-3.341226	41.76885
Conium_maculatum_Native	-3.061221	41.778853
Conium_maculatum_Native	2.698897	41.778912
Conium_maculatum_Native	2.27	41.81
Conium_maculatum_Native	-5.831275	41.828824
Conium_maculatum_Native	-5.5	41.85
Conium_maculatum_Native	-2.221206	41.858864
Conium_maculatum_Native	-8.941333	41.86879
Conium_maculatum_Native	-8.821331	41.868791
Conium_maculatum_Native	-4.861258	41.868835
Conium_maculatum_Native	-2.341209	41.868862
Conium_maculatum_Native	2.45889	41.868912
Conium_maculatum_Native	-4.54389	41.8792
Conium_maculatum_Native	1.43	41.89
Conium_maculatum_Native	-6.071281	41.898823
Conium_maculatum_Native	1.55	41.9
Conium_maculatum_Native	2.75	41.9
Conium_maculatum_Native	-3	41.91
Conium_maculatum_Native	-2.63	41.91
Conium_maculatum_Native	-2.51	41.91
Conium_maculatum_Native	-5.711275	41.928827
Conium_maculatum_Native	-4.751257	41.938838
Conium_maculatum_Native	-4.271248	41.948844
Conium_maculatum_Native	-3.441232	41.948852
Conium_maculatum_Native	2.218884	41.948911
Conium_maculatum_Native	0.7	41.97
Conium_maculatum_Native	0.94	41.98
Conium_maculatum_Native	2.39	41.99
Conium_maculatum_Native	2.99	42
Conium_maculatum_Native	-4.53333	42.0089
Conium_maculatum_Native	-6.641294	42.018819
Conium_maculatum_Native	-4.871261	42.028839
Conium_maculatum_Native	-3.471234	42.038854
Conium_maculatum_Native	-8.821335	42.048795
Conium_maculatum_Native	1.06	42.07
Conium_maculatum_Native	1.18	42.07
Conium_maculatum_Native	1.3	42.07
Conium_maculatum_Native	-4.011245	42.078849
Conium_maculatum_Native	-4.2	42.08
Conium_maculatum_Native	-1.67	42.08
Conium_maculatum_Native	2.75	42.08
Conium_maculatum_Native	-4.511256	42.128845
Conium_maculatum_Native	-5.66	42.15
Conium_maculatum_Native	3.088898	42.158925
Conium_maculatum_Native	-4.33	42.17
Conium_maculatum_Native	1.9	42.17
Conium_maculatum_Native	2.27	42.17
Conium_maculatum_Native	2.39	42.17
Conium_maculatum_Native	2.63	42.17
Conium_maculatum_Native	-8.87	42.18
Conium_maculatum_Native	-3.12	42.18
Conium_maculatum_Native	-3	42.18
Conium_maculatum_Native	1.238858	42.208907
Conium_maculatum_Native	-4.64126	42.218845
Conium_maculatum_Native	-2.821225	42.228865
Conium_maculatum_Native	-5.9	42.23
Conium_maculatum_Native	-0.09	42.23
Conium_maculatum_Native	-5.18	42.25
Conium_maculatum_Native	-3.751244	42.258856
Conium_maculatum_Native	1.78	42.26
Conium_maculatum_Native	2.02	42.26
Conium_maculatum_Native	2.15	42.26
Conium_maculatum_Native	-4.131252	42.278852
Conium_maculatum_Native	-6.511297	42.288826
Conium_maculatum_Native	-3.01123	42.298865
Conium_maculatum_Native	-4.52126	42.308849
Conium_maculatum_Native	-8.82134	42.318801
Conium_maculatum_Native	-8.701338	42.318802
Conium_maculatum_Native	-3.301236	42.318862
Conium_maculatum_Native	-3.181234	42.318863
Conium_maculatum_Native	-6.2	42.32
Conium_maculatum_Native	0.69	42.33
Conium_maculatum_Native	-4.261255	42.338852
Conium_maculatum_Native	1.17	42.34
Conium_maculatum_Native	-0.007	42.355
Conium_maculatum_Native	-2.75	42.36
Conium_maculatum_Native	2.87	42.36
Conium_maculatum_Native	-7.241313	42.38882
Conium_maculatum_Native	1.718865	42.398917
Conium_maculatum_Native	1.848868	42.398918
Conium_maculatum_Native	-5.91	42.41
Conium_maculatum_Native	-3.171236	42.418866
Conium_maculatum_Native	-6.32	42.42
Conium_maculatum_Native	-5.55	42.42
Conium_maculatum_Native	-0.69	42.42
Conium_maculatum_Native	0.56	42.42
Conium_maculatum_Native	0.81	42.42
Conium_maculatum_Native	0.93	42.43
Conium_maculatum_Native	1.29	42.43
Conium_maculatum_Native	-5.371279	42.468843
Conium_maculatum_Native	-4.761268	42.47885
Conium_maculatum_Native	2.08902	42.49094
Conium_maculatum_Native	2.93927	42.49481
Conium_maculatum_Native	-3.30124	42.498866
Conium_maculatum_Native	-2.571225	42.498874
Conium_maculatum_Native	0.68	42.51
Conium_maculatum_Native	-2.39	42.54
Conium_maculatum_Native	-6.621305	42.558831
Conium_maculatum_Native	-5.621286	42.558842
Conium_maculatum_Native	-0.501185	42.558897
Conium_maculatum_Native	1.606	42.567
Conium_maculatum_Native	-6.751308	42.56883
Conium_maculatum_Native	-4.24126	42.588858
Conium_maculatum_Native	-3.061237	42.588871
Conium_maculatum_Native	-6.04	42.59
Conium_maculatum_Native	-3.48	42.63
Conium_maculatum_Native	-3.36	42.63
Conium_maculatum_Native	-3.24	42.63
Conium_maculatum_Native	2.08621	42.67073
Conium_maculatum_Native	2.93908	42.67461
Conium_maculatum_Native	-2.941236	42.678874
Conium_maculatum_Native	-2.691231	42.678877
Conium_maculatum_Native	0.67	42.69
Conium_maculatum_Native	0.8	42.69
Conium_maculatum_Native	-4.091259	42.698862
Conium_maculatum_Native	-5.07	42.7
Conium_maculatum_Native	-2.02	42.71
Conium_maculatum_Native	-3.12	42.72
Conium_maculatum_Native	-4.891276	42.748854
Conium_maculatum_Native	1.47478	42.75369
Conium_maculatum_Native	-4.281264	42.758861
Conium_maculatum_Native	1.96278	42.75952
Conium_maculatum_Native	-5.93	42.77
Conium_maculatum_Native	-5.81	42.77
Conium_maculatum_Native	-7.091318	42.778831
Conium_maculatum_Native	-5.68	42.78
Conium_maculatum_Native	-5.56	42.78
Conium_maculatum_Native	-5.44	42.78
Conium_maculatum_Native	-4.771274	42.788857
Conium_maculatum_Native	-4.58	42.8
Conium_maculatum_Native	0.86165	42.83315
Conium_maculatum_Native	-5.02128	42.838855
Conium_maculatum_Native	0.738836	42.838917
Conium_maculatum_Native	1.35025	42.84178
Conium_maculatum_Native	1.5946	42.84526
Conium_maculatum_Native	1.83898	42.84818
Conium_maculatum_Native	-6.061301	42.858844
Conium_maculatum_Native	-6.42	42.87
Conium_maculatum_Native	-6.3	42.87
Conium_maculatum_Native	-5.69	42.87
Conium_maculatum_Native	-3.871259	42.888869
Conium_maculatum_Native	-4.59	42.89
Conium_maculatum_Native	-4.46	42.89
Conium_maculatum_Native	-2.75	42.9
Conium_maculatum_Native	-3.571254	42.928873
Conium_maculatum_Native	1.22534	42.92974
Conium_maculatum_Native	2.57157	42.94354
Conium_maculatum_Native	-5.2	42.97
Conium_maculatum_Native	-5.08	42.97
Conium_maculatum_Native	-3.231248	42.978878
Conium_maculatum_Native	-0.24709	42.98531
Conium_maculatum_Native	-3.851261	42.988871
Conium_maculatum_Native	-3.391251	42.988876
Conium_maculatum_Native	-5.761298	42.99885
Conium_maculatum_Native	-5.391291	43.008855
Conium_maculatum_Native	-3.61667	43.05
Conium_maculatum_Native	6.12954	43.07881
Conium_maculatum_Native	6.00694	43.0823
Conium_maculatum_Native	5.88432	43.08566
Conium_maculatum_Native	5.76168	43.08887
Conium_maculatum_Native	0.72898	43.10033
Conium_maculatum_Native	-4.041267	43.118872
Conium_maculatum_Native	-6.04	43.13
Conium_maculatum_Native	-2.75	43.17
Conium_maculatum_Native	-0.01162	43.17218
Conium_maculatum_Native	1.95471	43.20915
Conium_maculatum_Native	2.32361	43.21209
Conium_maculatum_Native	2.44659	43.21279
Conium_maculatum_Native	2.56956	43.21335
Conium_maculatum_Native	2.69254	43.21377
Conium_maculatum_Native	0.10669	43.26543
Conium_maculatum_Native	0.59884	43.27749
Conium_maculatum_Native	-8.20135	43.30883
Conium_maculatum_Native	5.77462	43.35856
Conium_maculatum_Native	-5.901308	43.358857
Conium_maculatum_Native	0.34861	43.36165
Conium_maculatum_Native	-7.091331	43.378844
Conium_maculatum_Native	-4.791287	43.37887
Conium_maculatum_Native	1.8281	43.38778
Conium_maculatum_Native	2.07479	43.39017
Conium_maculatum_Native	2.19814	43.39116
Conium_maculatum_Native	2.3215	43.392
Conium_maculatum_Native	-8.441356	43.398829
Conium_maculatum_Native	5.16176	43.46254
Conium_maculatum_Native	4.91481	43.46718
Conium_maculatum_Native	1.57921	43.47478
Conium_maculatum_Native	4.42079	43.47478
Conium_maculatum_Native	2.6911	43.48365
Conium_maculatum_Native	6.89508	43.50415
Conium_maculatum_Native	-6.77	43.51
Conium_maculatum_Native	-8.271356	43.538834
Conium_maculatum_Native	-5.911312	43.538861
Conium_maculatum_Native	-5.66157	43.5463
Conium_maculatum_Native	5.41245	43.54726
Conium_maculatum_Native	5.2888	43.54994
Conium_maculatum_Native	5.04148	43.55487
Conium_maculatum_Native	1.45328	43.56305
Conium_maculatum_Native	4.2993	43.56629
Conium_maculatum_Native	4.17557	43.5677
Conium_maculatum_Native	2.07189	43.5701
Conium_maculatum_Native	2.19563	43.57108
Conium_maculatum_Native	6.40646	43.61066
Conium_maculatum_Native	5.91146	43.62505
Conium_maculatum_Native	5.78767	43.6283
Conium_maculatum_Native	4.79694	43.64919
Conium_maculatum_Native	4.67305	43.65117
Conium_maculatum_Native	4.54915	43.65301
Conium_maculatum_Native	4.0535	43.65894
Conium_maculatum_Native	3.92957	43.66007
Conium_maculatum_Native	2.69013	43.6636
Conium_maculatum_Native	2.93803	43.66402
Conium_maculatum_Native	7.27874	43.66989
Conium_maculatum_Native	7.15495	43.6747
Conium_maculatum_Native	6.53571	43.6966
Conium_maculatum_Native	6.28788	43.70437
Conium_maculatum_Native	6.16395	43.70805
Conium_maculatum_Native	5.0479	43.73477
Conium_maculatum_Native	2.81379	43.75386
Conium_maculatum_Native	3.06207	43.75401
Conium_maculatum_Native	7.03747	43.76922
Conium_maculatum_Native	6.78941	43.77814
Conium_maculatum_Native	6.66535	43.78239
Conium_maculatum_Native	6.04478	43.8015
Conium_maculatum_Native	5.92062	43.8049
Conium_maculatum_Native	4.67832	43.8311
Conium_maculatum_Native	4.55403	43.83294
Conium_maculatum_Native	1.81887	43.83762
Conium_maculatum_Native	3.68384	43.84187
Conium_maculatum_Native	3.55951	43.84258
Conium_maculatum_Native	3.31084	43.84357
Conium_maculatum_Native	3.18651	43.84385
Conium_maculatum_Native	2.93783	43.84399
Conium_maculatum_Native	6.54684	43.87639
Conium_maculatum_Native	5.80085	43.89809
Conium_maculatum_Native	5.67647	43.90121
Conium_maculatum_Native	5.42766	43.90703
Conium_maculatum_Native	5.1788	43.91227
Conium_maculatum_Native	4.80543	43.91909
Conium_maculatum_Native	3.43587	43.93313
Conium_maculatum_Native	3.06227	43.93399
Conium_maculatum_Native	7.29897	43.93946
Conium_maculatum_Native	7.05021	43.94897
Conium_maculatum_Native	6.67691	43.96218
Conium_maculatum_Native	5.5561	43.99414
Conium_maculatum_Native	5.30687	43.99968
Conium_maculatum_Native	5.0576	44.00465
Conium_maculatum_Native	4.93295	44.00693
Conium_maculatum_Native	1.69044	44.01617
Conium_maculatum_Native	2.56345	44.02313
Conium_maculatum_Native	7.18119	44.03416
Conium_maculatum_Native	5.93447	44.0747
Conium_maculatum_Native	5.68493	44.0811
Conium_maculatum_Native	5.43533	44.08694
Conium_maculatum_Native	7.56203	44.10908
Conium_maculatum_Native	3.43725	44.11313
Conium_maculatum_Native	6.93822	44.13329
Conium_maculatum_Native	6.06406	44.16122
Conium_maculatum_Native	5.81415	44.16792
Conium_maculatum_Native	5.56419	44.17405
Conium_maculatum_Native	1.93649	44.19886
Conium_maculatum_Native	2.56206	44.20314
Conium_maculatum_Native	3.31281	44.20357
Conium_maculatum_Native	6.56933	44.23603
Conium_maculatum_Native	5.94377	44.25459
Conium_maculatum_Native	5.44306	44.26687
Conium_maculatum_Native	5.31785	44.26958
Conium_maculatum_Native	3.06266	44.294
Conium_maculatum_Native	2.05861	44.38001
Conium_maculatum_Native	3.56485	44.38259
Conium_maculatum_Native	2.56067	44.38316
Conium_maculatum_Native	3.43933	44.38316
Conium_maculatum_Native	2.81171	44.38388
Conium_maculatum_Native	2.93724	44.38402
Conium_maculatum_Native	6.32972	44.42375
Conium_maculatum_Native	6.20421	44.42748
Conium_maculatum_Native	6.07868	44.43106
Conium_maculatum_Native	5.82758	44.43779
Conium_maculatum_Native	5.1996	44.45211
Conium_maculatum_Native	1.42866	44.46286
Conium_maculatum_Native	6.83768	44.49734
